spec_id,cell_name,patched_cell_container,nwb_id,Cortical_layer,broad_class_label,cell_type,Transcriptomic_type,hyperpol.decay_time_constant_after_stim,hyperpol.sag_amplitude,hyperpol.steady_state_voltage,hyperpol.steady_state_voltage_stimend,hyperpol.voltage_base,depol.AHP1_depth_from_peak,depol.AHP_depth,depol.AHP_time_from_peak,depol.AP1_peak,depol.AP1_width,depol.Spikecount,depol.decay_time_constant_after_stim,depol.depol_block,depol.inv_first_ISI,depol.mean_AP_amplitude,depol.steady_state_voltage,depol.steady_state_voltage_stimend,depol.time_to_first_spike,depol.voltage_base,slope,intercept
786484903,H18.03.322.11.10.01.06,P2S4_181127_054_A01,786484807,3.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,14.80663563103967,0.26597678526277946,-78.58794486059344,-87.92151174626811,-78.58460130324542,101.61140453387466,26.16875122477593,2.1000000000004775,49.455155489909664,0.8141219836495471,10,18.6229071334701,1.0,29.498525073739607,89.38720508285425,-78.06527424735867,-46.97965293153121,54.63999328622026,-78.32500026874092,144.99999999999991,0.21
676464469,H18.06.005.11.06.01,PBS4_180326_501_A01,676464358,,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,14.668980011570047,0.7470877295047131,-74.41590535321556,-86.50291227049529,-74.32034050296599,102.46875952792826,20.8310572833049,2.09999999999809,49.75,0.8321790868617971,29,14.946654486035506,1.0,107.5268817205279,81.7541589611501,-73.68741210885479,-38.81237196316383,18.13999328629143,-73.54981681123316,162.49999999999997,0.12
716918890,H18.26.404.11.04.01.03,P8S4_180703_362_A01,716918793,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,20.830322221570825,0.4748835367677344,-75.18870625237611,-92.02487827693297,-74.86439731948627,87.50000000180586,24.94948400172322,2.399999999997817,38.28128334761969,0.9363918412028731,19,25.014374341776715,1.0,68.02721088441561,71.19721283477057,-73.82034817949148,-35.559413332446965,33.239993286277695,-74.16820065590939,108.57142857142857,0.08
767829778,H18.03.318.11.17.01.02,PBS4_181023_506_A01,767829614,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,23.283827433924422,1.1433342239607498,-64.35075502994067,-76.41290586844441,-64.39064389269005,102.24997332158887,19.231447869840906,2.300000000000523,57.949983612602665,0.8623170942832883,12,22.255168969133578,1.0,21.59827213822403,86.78428794762682,-64.08866307240812,-38.076279453336554,46.739993286218464,-63.53143757882711,169.99999999999997,0.09
720828144,H18.03.313.11.19.01.01,P9S4_180717_410_A01,720827966,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,15.16723118397456,1.601271440107638,-79.95610149333835,-89.42994521391455,-80.1873814075515,90.15731231488144,27.79304375221426,2.299999999997908,40.15727896907753,0.8056357940125457,17,19.83829288066482,1.0,92.59259259267681,76.32315350385362,-78.40503002642971,-44.47365859544976,26.33999328628397,-77.79307709801816,95.95238095238092,0.15
685806309,H18.03.008.11.14.05,PBS4_180417_513_A01,685806296,3.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,17.664565334116027,0.49345995896334216,-70.44126564951713,-82.2251900031011,-70.43710208474229,100.2510640955237,19.55351201218764,2.299999999997908,49.40760765567765,0.8943578172244108,15,15.954061547501995,1.0,52.0833333333807,82.82470832992473,-70.49505513476633,-43.6431280493743,30.039993286280605,-70.39696845203369,71.93113772455091,0.16
786456546,H18.03.322.11.03.01.04,PES4_181127_656_A01,786456524,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,10.906910865718524,0.4656889880480861,-77.1024176493064,-88.01555891273249,-76.82847673518768,99.51175385633866,27.854045751320804,2.2000000000005002,51.186771147092955,0.7893427956961785,13,17.957754285258794,1.0,19.999999999995453,86.53740056548169,-75.68862264634018,-41.082843273973396,60.03999328622149,-76.17902846056651,185.0,0.14
596898838,H17.03.009.11.08.04,P2S4_170620_058_A01,596898822,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,17.736709811876267,0.5693136591445409,-74.59069971474312,-88.08693634085546,-75.00198833049848,90.4685642066257,36.82320970320976,1.999999999998181,51.62482849841585,0.7021640594712225,18,22.61864042494813,1.0,51.02040816331171,76.79666689737604,-74.99231284223954,-31.3863185119349,42.23999328626951,-75.6669454114196,109.79618671926364,0.13
737192130,H18.03.315.11.12.01.04,P8S4_180815_354_A01,737191617,3.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,41.73897976313921,0.3872890642523572,-71.07489696743656,-91.76271055537373,-70.21284200003792,96.73738776641774,12.472261996712781,2.0000000000004547,38.224881288466754,0.7777549731592664,16,31.363739447522004,1.0,26.315789473678226,68.6937465139551,-71.84927309820829,-43.18663299615598,64.43999328622249,-70.98476847466377,212.50000000000003,0.06
794246003,H18.06.371.13.12.01.03,PAS4_181212_452_A01,794245838,3.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,19.362399091126715,0.3741528271204686,-76.82631744136157,-89.98834259524281,-76.56920654431491,94.75613235147831,26.97800392100251,2.9000000000006594,45.56866939412973,0.8639906166601103,11,28.946638996079358,1.0,23.201856148486605,81.76254655609178,-74.69178370789939,-43.40334556553217,71.23999328622403,-76.1654668783511,165.0,0.12
786464137,H18.03.322.11.10.01.04,P2S4_181127_052_A01,786464112,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,15.815363659166307,0.3478500691857107,-80.08485487250053,-93.85839249567084,-80.11689536910139,104.67566902198337,26.106641662353717,2.1000000000004775,51.43816691798388,0.8544106439501219,16,26.916240065674,1.0,31.249999999992895,88.96847198628282,-78.61111112031813,-42.666621610558266,57.13999328622083,-79.34414376635321,229.99999999999997,0.12
571640763,H17.06.006.11.04.03,P1S4_170301_003_A01,571640515,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,27.03343466820268,0.4653592870385239,-60.84684764830943,-81.28463118567919,-60.54782613232588,90.5290634581342,9.053003356478449,2.09999999999809,37.87302782474988,0.7865886390108706,24,8.397597126259162,1.0,79.36507936515154,79.06875000531332,-64.72441718570951,-45.38714135172309,11.439993286297522,-61.709038989862776,145.50561797752806,0.04
770658546,H18.03.319.11.14.01.10,P2S4_181030_060_A01,770658533,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,15.739244815558825,0.2001349090406137,-84.83974345523276,-94.69986661683829,-84.3252079392486,92.53040300543859,30.96433964478595,2.300000000000523,38.66791043592941,0.806583204104632,14,24.157911377565167,1.0,23.041474654372642,77.07447478008068,-84.67961202238776,-46.100624377407435,58.3399932862211,-84.82683221429512,209.99999999999997,0.1
783585742,H18.06.368.12.16.01.01,PBS4_181120_501_A01,783585664,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,23.872144436053453,0.5120666766473647,-71.64469682583612,-88.56917588821307,-71.43055017314671,96.97496989280455,19.050602583663803,3.6000000000008185,45.20622065574401,0.9544946317719811,10,19.98591673565761,1.0,22.62443438913513,79.06079488587393,-70.82428470849362,-44.01747029926514,51.539993286219556,-70.81935182072435,144.99999999999997,0.08
680581271,H18.03.007.11.05.02,P2S4_180327_056_A01,680581258,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,8.587607866823946,0.5107406426559891,-86.12193467920065,-96.3952235368991,-85.97862343334445,97.28479421315657,30.536238400671223,1.6999999999984539,42.94110137875271,0.6841954883211422,23,14.640710267328107,1.0,105.26315789483257,81.45194774336728,-84.51914458993512,-43.91204758451659,21.409994506991552,-84.87993123507509,3.8327567831997147,0.14
732127678,H18.03.314.11.10.01.07,PBS4_180807_512_A01,732127660,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,24.296771378299198,0.8435909701260158,-68.6625611373671,-89.09390902987398,-68.80493644256994,97.43675686279454,21.12752769229673,2.199999999997999,49.71844988795659,0.8802783721240348,28,15.20520750043197,1.0,140.8450704226633,72.24979246367063,-68.98141476186812,-34.578297854597736,13.639993286295521,-68.84583466713468,104.09482758620689,0.06
674615724,H18.03.005.11.09.03,P2S4_180320_056_A01,674615711,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,15.51274407584614,0.8342530319185641,-83.77695670919607,-98.85324696808144,-83.90839261695818,81.28133127765864,27.761458097086233,1.899999999998272,22.000047931859008,0.7491953521086936,23,16.76077083133033,1.0,52.0833333333807,66.19125536835196,-83.29571422671884,-52.42297423771191,23.739993286286335,-87.04274144288587,123.57142857142858,0.08
770249790,H18.03.319.11.10.01.01,PAS4_181030_453_A01,770249773,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,18.992542011362435,0.22863301298393424,-70.12660158027121,-79.6026438523243,-70.02191432644746,75.05052256343438,29.635038370008772,3.000000000000682,35.08803058474053,1.1315516940896537,14,24.997582174021797,1.0,39.21568627450089,66.52755830052423,-68.95990582082321,-34.0003153546003,69.43999328622363,-69.59753034870263,185.00000000000003,0.13
770544209,H18.03.319.11.14.01.05,P2S4_181030_055_A01,770544130,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,17.31897402411205,0.20967247176368176,-72.94167078802136,-89.14028218661828,-72.5693313851881,51.31234565756188,37.7830967776799,3.9000000000008868,17.943683689674177,1.4021870937010132,12,21.427091333572445,1.0,31.746031746024528,43.67458186399856,-71.10264785787854,-29.7675325062936,61.13999328622174,-71.1517587455676,165.0,0.08
811939096,H19.03.302.11.06.01.02,P8S4_190122_356_A01,811939078,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,20.823367780906498,0.3465427900533484,-71.11138398326071,-85.36595873582556,-70.85994641498998,94.05614736414923,19.871351568013225,2.700000000000614,43.618647364149226,1.0924728864237185,12,27.34991288302564,1.0,17.211703958688,77.71651512058658,-69.74391387654006,-42.18569267825073,70.73999328622392,-70.30885156801322,164.65517241379308,0.09
786437731,H18.03.322.11.03.01.01,PES4_181127_654_A01,786437712,2.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,12.27181270633406,0.0870059382500159,-70.7135338210326,-77.01299826833286,-70.5727487336536,93.78810346492013,25.634765866042322,2.4000000000005457,48.50060022529747,0.9898659554078904,1,19.003457809335245,1.0,0.0,86.50062023300725,-70.90220441107441,-44.53421950919813,196.13999328625243,-70.92226910566498,184.48275862068965,0.27
720862326,H18.03.313.11.22.01.06,P8S4_180717_365_A01,720862313,3.0,Glutamatergic neuron,ITL23,Exc L2 LAMP5 LTK,14.196297321762174,0.46225892887366626,-71.25580665359261,-76.35022201567587,-71.3349601645753,,,,,,0,21.06314090445161,1.0,0.0,,-71.74403109804085,-51.945944643470824,,-71.70652502851617,53.99579390115667,0.35
737820466,H18.06.363.11.06.02.01,P8S4_180816_351_A01,737820113,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,21.264275836329976,0.16020997775588341,-77.98504871587213,-86.75226754119758,-77.7498832988817,89.18087900215477,30.826989055662523,2.4000000000005457,42.33088052803368,0.768524656685617,2,23.690740375442772,1.0,1.7937219730944662,73.8703697023207,-76.77872753042705,-41.59302940406336,58.93999328622124,-77.67698752978362,14.999999999999996,0.19
720850177,H18.03.313.11.19.01.05,P9S4_180717_414_A01,720850095,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.79123653673887,0.31015494595885684,-76.52340978538896,-92.31483552621653,-76.50658785065744,97.31129478569221,25.45878589398881,1.899999999998272,46.842782972160464,0.7877284345623549,23,15.870979390824726,1.0,111.11111111121217,77.36495417836443,-75.95648261071007,-40.21032271848052,17.139993286292338,-75.92729770752057,139.28571428571428,0.1
769228370,H18.06.367.11.19.01.01,PBS4_181026_501_A01,769228073,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,19.926012061357376,1.4472564005004216,-65.44261080114418,-78.93396634524998,-65.2393011421426,83.48073818174154,15.679274650631868,2.2000000000005002,34.286993518348424,0.8821433483944382,17,15.20417997332022,1.0,34.246575342457966,72.31405541797197,-64.63773446042336,-45.59404662191879,24.539993286213416,-64.87301931402499,229.99999999999997,0.07
768875010,H18.06.367.11.13.01.06,P8S4_181025_358_A01,768874978,5.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,9.152705756898778,3.866036672393548,-62.81072701501923,-74.46511728884091,-63.509477011295395,88.81241997006413,19.846037361020933,1.8000000000004093,44.324927400557186,0.775870098745571,11,10.604496926713045,1.0,37.878787878779264,78.80431310956581,-65.17284440259742,-43.61381997431551,27.339993286214053,-64.33352993052787,140.18691588785046,0.1
852568413,H19.03.308.11.04.01.04,,852568170,,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,11.541406565435958,1.0595339291243562,-70.72040723846561,-79.54045501982705,-71.01799910308857,96.08110543212717,25.220061397738604,1.6000000000003638,50.912375567066285,0.7667949896631883,7,15.839096155223691,1.0,14.577259475215344,84.30614902281002,-70.64683766277416,-42.40907418931522,45.73999328621824,-70.3887912627995,104.99999999999993,0.21
720864605,H18.03.313.11.19.01.07,P9S4_180717_416_A01,720864592,2.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,12.578673672102877,0.5175808308308092,-80.5084741088112,-96.32609771359586,-80.20787232463796,93.84363567272752,29.596457876120006,1.6999999999984539,42.50004763968386,0.6986308699654079,33,9.287361374784009,1.0,121.95121951230604,75.80584669039402,-80.59491360924378,-41.990816890413704,17.239993286292247,-80.94004590916367,177.14285714285714,0.06
732765359,H18.03.314.11.26.01.03,P2S4_180808_053_A01,732765244,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,27.585090101123864,0.6792912157608981,-67.1197876186691,-88.4769397289817,-67.14920148166988,96.74975228754494,21.29087815602849,2.4999999999977263,50.749671304076,1.0333048164117047,17,20.16764247645865,1.0,109.89010989020983,75.66713061464813,-66.98978730559433,-38.33858568032982,22.939993286287063,-67.29095913949743,105.43478260869567,0.06
677088033,H18.03.006.11.05.05,P9S4_180327_406_A01,677087840,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,10.990710719948193,1.6574022905755328,-75.38140095722862,-88.49884770942447,-76.1420079986936,91.2808157230103,22.869146473055068,1.4999999999986358,40.530596592412756,0.7145576304025011,21,11.44269459694299,1.0,153.84615384629376,75.43027853015802,-73.99809864295983,-45.21903752552367,14.939993286294339,-73.61936560365261,123.61111111111111,0.09
707828926,H18.06.358.11.06.03,P8S4_180611_358_A01,707828821,2.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,12.30923659848169,0.4526743431277396,-87.16728451466096,-96.54731612912005,-87.30156453187794,92.15515644917605,31.11271158810999,2.199999999997999,36.99887310333239,0.7951261129329272,11,22.273082396722796,1.0,25.38071065992156,80.95497804655533,-87.13681263925407,-52.26972113268225,54.439993286258414,-86.26899493395364,109.48275862068968,0.17
758311336,H18.03.317.13.03.01.05,PES4_180925_656_A01,758311319,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,15.078854653351117,0.6910804284667762,-70.30823953434805,-79.12764898949769,-70.4066140258625,89.53114588215028,23.382567401804025,2.2000000000005002,42.24991303242926,0.9408984620599078,8,20.18317653674573,1.0,22.57336343114611,76.45004573376482,-70.64241123087453,-45.6568375468166,38.739993286216645,-70.66380025152505,124.99999999999997,0.12
770268817,H18.03.319.11.19.01.03,PES4_181030_653_A01,770268530,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.149215177174996,0.7290886995066188,-71.10721068696581,-77.25840005390751,-71.47978022210633,94.58031755403803,20.13722933190813,2.2000000000005002,43.38660042354622,0.9568775941052836,6,17.542239277342897,1.0,79.36507936506132,83.33999117718736,-71.36365090533974,-49.547031980898694,45.1399932862181,-71.33094646239995,82.93963254593177,0.16
758306827,H18.03.317.13.22.01.03,PAS4_180925_460_A01,758306814,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,14.849488624663243,0.72717719337831,-70.04082315807923,-80.20400287685361,-70.42844783075645,93.16898799057051,21.098646166438442,2.0000000000004547,44.01899027938887,0.9121141940557874,16,19.15810406276761,1.0,58.479532163729395,79.45008431829574,-70.46856148295089,-42.385078305573764,37.33999328621633,-70.24864387762008,245.0,0.09
774378959,H18.03.320.11.06.01.02,PBS4_181106_502_A01,774378831,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,23.437130486169213,0.350831993468006,-65.72364511373472,-75.07415199889336,-65.4993329592358,92.1121449476697,19.90825703810399,2.700000000000614,47.312143804950075,1.0365129360808514,8,24.10840846243557,1.0,15.600624024957451,76.78343622765703,-64.87311166709871,-43.534876031430095,54.53999328622024,-64.70825818082362,114.99999999999999,0.09
595572609,H17.03.008.11.06.04,P2S4_170613_057_A01,595572593,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,9.47631903115804,1.3048249655717825,-74.38172027675604,-82.66392503442822,-74.63948737051624,96.81248094421733,17.823559367632257,2.199999999997999,40.24998094421732,0.8174241925451424,3,14.121341836493457,1.0,13.623978201647269,78.24950458032478,-74.26471975766302,-47.62578583032305,33.239993286277695,-74.38605936763226,23.41389728096677,0.19
758286194,H18.03.317.13.03.01.02,PES4_180925_653_A01,758286181,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.672359988721249,0.6264151910436482,-72.39774623434812,-80.76105032441399,-72.55937515887751,99.16897370291139,23.94036031902425,1.900000000000432,50.92523075558048,0.8176149003484866,15,20.327188077291872,1.0,61.349693251519795,86.13499827379913,-72.30337554538949,-43.32414589747968,37.83999328621644,-72.18410326635517,236.20689655172424,0.12
758319694,H18.03.317.13.03.01.07,PES4_180925_658_A01,758319675,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.951441550639922,0.24951638058060155,-71.76844414545646,-81.68797980806347,-71.62858059004738,103.0930001905655,17.305095985593226,2.0000000000004547,48.72424390152273,0.7754393678182393,16,15.101932007662043,1.0,39.68253968253066,87.28733195901907,-71.72138246021301,-44.80001840263496,32.33999328621519,-71.673852274636,227.6595744680851,0.1
768866114,H18.06.367.11.11.01.03,PAS4_181025_452_A01,768866077,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.294157330350014,0.36245536132460643,-73.60466209902252,-79.96253011845616,-73.54347830958794,95.23745621355586,27.133284623141904,2.2000000000005002,49.19995202267674,0.8386026836003182,11,23.202465353097967,1.0,54.054054054041764,83.20637835484227,-72.89001563767752,-42.489885785786264,50.23999328621926,-73.17078881402102,150.00000000000006,0.15
720834317,H18.03.313.11.19.01.02,P9S4_180717_411_A01,720834255,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,8.826116641789993,2.503493584357244,-74.08034877603615,-87.40290319574301,-76.40376948252603,92.84362137304525,28.911765172560678,1.6999999999984539,46.74987137304525,0.7684967722767736,15,14.021691102496444,1.0,55.248618784580636,75.22918467779702,-74.86441923088347,-41.11139181817306,22.2399932862877,-75.00551517256068,113.98305084745765,0.15
666155913,H18.03.003.12.01.03,PBS4_180221_503_A01,666155743,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,14.484791768160902,2.332244639857606,-64.09719956366996,-77.3240053601424,-65.63918494951358,94.56189024791749,15.755687457289753,2.299999999997908,44.43699981321839,0.9852056167372213,17,12.481341232570907,1.0,73.52941176477276,72.19976612934683,-66.38484923370049,-38.749088244925304,15.639993286293702,-65.88057789198885,91.8421052631579,0.1
689323433,H18.03.009.11.16.06,P8S4_180424_362_A01,689323420,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,23.20222025909646,0.6716167597913909,-55.54890342470062,-73.73449985605035,-55.30012266739383,101.46853086941807,1.2472159761703594,1.999999999998181,47.15625,0.7964357000488754,22,5.56182607529069,1.0,72.99270072999339,79.77414014133919,-55.81544191920405,-41.155809137353515,8.939993286299796,-55.559496845588434,127.14285714285714,0.04
737133884,H18.03.315.11.12.01.02,P8S4_180815_352_A01,737133722,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,28.70190278635367,0.4877675930512311,-68.79982692687275,-79.06848012148097,-68.7116547261459,103.48457331276884,11.52521109638873,2.2000000000005002,46.884556784955,0.8505933001346171,9,25.055005021480348,1.0,12.870012870009944,80.29263692705628,-68.83995925636334,-44.337851407059766,74.03999328622467,-68.12522762420258,129.99999999999994,0.11
770320417,H18.03.319.11.14.01.02,P2S4_181030_052_A01,770320403,3.0,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,13.17722468777169,1.145228328828182,-70.60800718672701,-78.70477301282061,-70.86040658344315,85.3188504186729,16.551622182551114,2.2000000000005002,30.3188504186729,1.0843466531844788,10,11.69556569687886,1.0,57.803468208079344,73.00113395693731,-72.30159242715665,-48.03373587657722,34.93999328621578,-71.55162218255111,155.0,0.13
902461454,H19.03.315.11.10.01.03,,902461409,,Glutamatergic neuron,ITL23,Exc L2-4 LINC00507 GLP2R,14.233896687261652,2.62602561436303,-67.51056753381755,-82.66146714474597,-68.07941523175586,83.3193887142219,17.56695820543137,1.900000000000432,32.71938928698132,0.8942223144078889,12,16.218501722191156,1.0,21.276595744676012,67.69268465270967,-68.94892433326173,-43.56601377433058,43.839993286217805,-68.16695763267195,164.99999999999997,0.1
601940782,H17.03.010.12.19.02,P2S4_170711_052_A01,601940724,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,12.339038965359824,1.1463599961020208,-78.13149769794524,-86.29112571220365,-78.33872786963522,96.68673303923725,24.771628747527664,2.09999999999809,43.49935213243589,0.8114403129910337,11,22.578522411821492,1.0,125.00000000011369,84.67534183950829,-77.58145988420121,-47.8970191435943,41.93999328626978,-77.95900965432904,97.91666666666667,0.19
674660116,H18.03.005.11.11.07,P9S4_180320_414_A01,674660103,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,12.915857993355102,0.7671522829107289,-71.70069042713548,-76.5765929531947,-71.9261341460157,,,,,,0,15.556517767642037,1.0,0.0,,-72.76154933043868,-58.244121889305895,,-72.75024401916616,31.422485645489903,0.31
793560315,H18.06.371.13.05.01.05,PES4_181211_654_A01,793560108,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,14.608462836286465,0.5612086344140437,-74.61163651877358,-80.23253545620659,-74.70575895147044,100.85024143005958,19.48327774360976,2.0000000000004547,45.156490087945755,0.7791607222315183,1,16.771674400259997,1.0,0.0,91.63153730044793,-75.8540963226853,-56.968261446095674,84.43999328622704,-75.17702908572359,64.65517241379312,0.26
696111753,H18.03.010.11.11.09,PBS4_180508_515_A01,696111513,2.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,18.36505824697495,0.5016846383066849,-67.30947347618621,-72.93581536169332,-67.30670866359077,91.59350592305451,28.506279701041215,1.899999999998272,52.84332126407691,0.9268879222926004,3,24.04702123916272,1.0,158.7301587303031,71.3745522093822,-66.9621665032167,-40.79343384388367,110.33999328620757,-67.25646436001881,37.10526315789474,0.4
786497938,H18.03.322.11.10.01.07,P2S4_181127_055_A01,786497914,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,13.275205344551116,0.5466161699687007,-74.04177870132135,-81.45338097124947,-74.06604016111056,103.85984344519672,16.556678447180367,2.700000000000614,46.15984555025299,1.0087472602597896,7,16.094083602294628,1.0,38.910505836567026,90.93193675906312,-74.36245355206206,-53.30533681586799,41.73999328621733,-74.2566763421241,112.93103448275859,0.22
732101774,H18.03.314.11.06.01.05,P9S4_180807_420_A01,732101760,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,11.18870189271614,1.3971137850208137,-55.32275387265837,-59.50912668717019,-55.544302201065,98.311142342799,19.892462140108954,2.9999999999972715,63.03010670973624,1.0819866082340366,2,17.545723744344222,1.0,68.49315068499381,87.65603563311316,-55.24937788978827,-40.254215071888495,86.03999328622967,-55.173497773171725,25.714285714285715,0.26
652075403,H17.06.015.13.08.02,P8S4_171205_352_A01,652075387,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,12.05043841908336,0.8593188200012634,-76.05890898728005,-81.32818117999874,-76.29044312985637,,,,,,0,16.952693239051587,1.0,0.0,,-76.93948775159807,-58.73237085466336,,-76.79852655717332,0.0,0.31
793615764,H18.06.371.13.05.01.07,PES4_181211_655_A01,793615707,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,13.155279859313886,0.8451537474161199,-73.53622646252477,-77.92356792860147,-73.77943411362791,,,,,,0,13.58454293657775,1.0,0.0,,-76.91440826612653,-62.32301280534933,,-76.34581075081472,0.0,0.32
732170615,H18.03.314.11.06.01.10,P9S4_180807_425_A01,732170598,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,12.027693091879307,1.255905632839827,-61.79047416273366,-66.6189381169811,-61.94031772547705,102.46846158047694,15.620513443618485,2.299999999997908,56.18756669465305,0.9354862190483264,2,18.878782018480198,1.0,37.17472118962489,87.62524533163077,-61.95398490498697,-41.948195641110324,62.739993286250865,-61.901408329442376,28.954191875540186,0.25
591317875,H17.03.006.11.09.03,P2S4_170523_065_A01,591317862,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,14.003796996512133,1.0260771318525883,-77.18103220121475,-85.4739133403952,-77.34193957291947,,,,,,0,13.00148958492039,1.0,0.0,,-74.40342579636159,-52.43340416144516,,-73.62404915035178,-3.3591134710839206,0.09
774420848,H18.03.320.11.07.02.01,PES4_181106_656_A01,774420835,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,11.969192878061124,0.7811252524968069,-64.92019551727503,-69.23135263959186,-65.07766398256274,100.28815491266747,11.480200773740556,3.7000000000008413,46.656920726189355,1.119206787978695,7,9.547265766934494,1.0,16.949152542369028,88.51200414016525,-65.93496053343533,-47.40221800119394,39.839993286216895,-65.11143496021867,104.81927710843374,0.15
770511487,H18.03.319.11.10.01.07,PAS4_181030_457_A01,770511337,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,13.070332300579922,1.405059073621743,-67.07390040104413,-72.46995426147866,-67.35743527790729,86.3437871550465,20.029538049542317,2.1000000000004775,39.50629420644818,0.9531173919251935,6,15.02188546151798,1.0,135.1351351351044,75.29081641495623,-67.3757164612426,-42.94741719180725,45.93999328621828,-66.86703099814063,75.86206896551727,0.15
783698501,H18.06.368.11.14.01.02,PES4_181120_656_A01,783698483,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,16.124018655476867,1.054131369456755,-76.90158327110397,-85.54586710466434,-77.33263389498158,105.11912874845773,20.09804186431748,3.000000000000682,45.650357850581145,1.0084073751959142,7,18.61375023905995,1.0,11.350737797954286,92.82357707152512,-79.38375143061033,-53.55327201344844,58.3399932862211,-79.56681276219406,79.16666666666667,0.16
737988336,H18.06.363.11.15.02.02,P2S4_180816_052_A01,737988175,3.0,Glutamatergic neuron,ITL23,Exc L2-3 LINC00507 FREM3,20.379911194531708,0.4032632587075824,-63.81901720598088,-70.89048178443399,-63.935385436110856,95.17412271668053,27.76221443390559,2.700000000000614,60.39915072862109,0.8893436156476549,2,27.081510512524392,1.0,107.52688172040565,83.00891448982455,-62.346601301035854,-32.120350314124344,59.6399932862214,-62.53718642196504,3.133903133903137,0.14
